symbol	zacks	value	growth	momtum	vgm	industry	date
OBT	3	D	D	F	F	Banks - Northeast	2022-10-23
OC	3	A	A	B	A	Building Products - Miscellaneous	2022-10-23
OCA=	None	None	None	None	None	None	2022-10-23
OCCI	3	C	D	B	C	Financial - Investment Management	2022-10-23
OCDX	None	None	None	None	None	None	2022-10-23
OCFC	2	B	B	B	B	Financial - Savings and Loan	2022-10-23
OCFT	1	D	F	A	D	Technology Services	2022-10-23
OCGN	3	F	F	D	F	Medical - Biomedical and Genetics	2022-10-23
OCN	3	A	D	F	C	Financial - Mortgage & Related Services	2022-10-23
OCSL	4	D	C	A	B	Financial - Miscellaneous Services	2022-10-23
OCUL	3	D	F	A	D	Medical - Drugs	2022-10-23
OCUP	3	F	C	D	F	Medical - Biomedical and Genetics	2022-10-23
OCX	1	F	C	D	F	Medical Services	2022-10-23
ODFL	4	F	A	C	C	Transportation - Truck	2022-10-23
ODP	None	None	None	None	None	None	2022-10-23
OEC	TimeoutError()
OEF	TimeoutError()
OESX	3	C	F	C	D	Building Products - Lighting	2022-10-23
OEUR	TimeoutError()
OFC	3	C	C	F	C	REIT and Equity Trust - Other	2022-10-23
OFG	2	B	C	A	B	Banks - Northeast	2022-10-23
OFIX	3	A	F	D	C	Medical - Instruments	2022-10-23
OFLX	None	None	None	None	None	None	2022-10-23
OFS	3	C	F	C	D	Financial - SBIC & Commercial Industry	2022-10-23
OGE	3	C	D	B	D	Utility - Electric Power	2022-10-23
OGI	3	D	F	C	D	Medical - Products	2022-10-23
OGN	4	A	F	C	D	Medical Services	2022-10-23
OGS	3	C	B	A	B	Utility - Gas Distribution	2022-10-23
OHI	3	C	D	B	D	REIT and Equity Trust - Other	2022-10-23
OI	TimeoutError()
OIH	TimeoutError()
OII	2	B	D	C	C	Oil and Gas - Field Services	2022-10-23
OIS	3	C	A	F	B	Oil and Gas - Mechanical and and Equipment	2022-10-23
OKE	3	B	A	B	A	Oil and Gas - Production Pipeline - MLB	2022-10-23
OKTA	1	F	F	F	F	Internet - Software and Services	2022-10-23
OLED	4	D	D	F	F	Electronics - Miscellaneous Components	2022-10-23
OLK	2	D	F	C	F	Medical Info Systems	2022-10-23
OLLI	TimeoutError()
OLMA	3	C	D	F	F	Medical - Biomedical and Genetics	2022-10-23
OLN	5	B	A	C	A	Chemical - Diversified	2022-10-23
OLO	4	F	F	B	F	Internet - Software	2022-10-23
OLP	3	C	C	D	C	REIT and Equity Trust - Other	2022-10-23
OLPX	3	B	C	D	B	Cosmetics	2022-10-23
OM	4	F	F	F	F	Medical Info Systems	2022-10-23
OMAB	3	D	A	A	B	Transportation - Services	2022-10-23
OMC	2	B	D	A	B	Advertising and Marketing	2022-10-23
OMCL	3	B	D	D	D	Medical Info Systems	2022-10-23
OMER	3	F	F	B	F	Medical - Products	2022-10-23
OMF	3	A	D	F	B	Financial - Consumer Loans	2022-10-23
OMFS	TimeoutError()
OMGA	3	F	D	D	F	Medical - Biomedical and Genetics	2022-10-23
OMI	5	A	C	B	B	Medical - Products	2022-10-23
OMIC	3	F	D	D	F	Medical Services	2022-10-23
OMP	None	None	None	None	None	None	2022-10-23
OMQS	None	None	None	None	None	None	2022-10-23
ON	4	C	A	C	A	Semiconductor - Analog and Mixed	2022-10-23
ONB	1	D	C	B	C	Banks - Midwest	2022-10-23
ONCR	TimeoutError()
ONCS	None	None	None	None	None	None	2022-10-23
ONCT	TimeoutError()
ONCY	2	D	D	D	F	Medical - Biomedical and Genetics	2022-10-23
OND	TimeoutError()
ONDS	TimeoutError()
ONE	TimeoutError()
ONEM	2	D	F	D	F	Medical Info Systems	2022-10-23
ONEO	TimeoutError()
ONEQ	TimeoutError()
ONEV	TimeoutError()
ONEW	4	A	A	A	A	Leisure and Recreation Products	2022-10-23
ONEY	TimeoutError()
ONON	3	F	D	D	F	Leisure and Recreation Products	2022-10-23
ONTF	TimeoutError()
ONTO	5	D	D	D	F	Nanotechnology	2022-10-23
ONTX	3	F	D	C	F	Medical - Drugs	2022-10-23
OOMA	1	C	B	B	B	Communication - Components	2022-10-23
OP	None	None	None	None	None	None	2022-10-23
OPA=	None	None	None	None	None	None	2022-10-23
OPAD	4	C	C	A	B	Real Estate - Operations	2022-10-23
OPBK	2	A	B	C	A	Banks - Southwest	2022-10-23
OPCH	3	B	A	C	A	Medical - Outpatient and Home Healthcare	2022-10-23
OPEN	TimeoutError()
OPFI	2	A	B	F	B	Financial Transaction Services	2022-10-23
OPGN	3	D	D	A	D	Medical Services	2022-10-23
OPI	2	A	C	B	A	REIT and Equity Trust - Residential	2022-10-23
OPK	2	C	C	D	C	Medical - Instruments	2022-10-23
OPP	TimeoutError()
OPPX	TimeoutError()
OPRT	4	A	D	F	C	Financial - Miscellaneous Services	2022-10-23
OPRX	TimeoutError()
OPT	3	F	F	A	F	Medical - Biomedical and Genetics	2022-10-23
OPTN	4	F	A	A	B	Medical - Drugs	2022-10-23
OPTT	None	None	None	None	None	None	2022-10-23
OR	3	F	F	F	F	Mining - Gold	2022-10-23
ORA	3	D	D	A	C	Alternative Energy - Other	2022-10-23
ORAN	3	A	A	D	A	Wireless Non-US	2022-10-23
ORC	3	B	C	D	B	Financial - Mortgage & Related Services	2022-10-23
ORCC	2	D	D	B	D	Financial - Miscellaneous Services	2022-10-23
ORCL	4	C	A	D	B	Computer - Software	2022-10-23
ORGN	3	C	C	B	C	Biofuels	2022-10-23
ORGO	3	A	C	D	A	Medical - Drugs	2022-10-23
ORI	5	B	F	A	C	Insurance - Multi line	2022-10-23
ORIC	2	C	D	C	D	Medical - Biomedical and Genetics	2022-10-23
ORLA	3	F	B	C	C	Mining - Gold	2022-10-23
ORLY	3	C	A	A	B	Automotive - Retail and Wholesale - Parts	2022-10-23
ORN	2	B	B	C	B	Building Products - Heavy Construction	2022-10-23
ORPH	TimeoutError()
ORRF	None	None	None	None	None	None	2022-10-23
ORTX	3	F	C	F	F	Medical - Biomedical and Genetics	2022-10-23
OSBC	1	D	F	C	F	Banks - Midwest	2022-10-23
OSCR	3	A	B	B	A	Insurance - Multi line	2022-10-23
OSCV	TimeoutError()
OSH	4	F	D	B	F	Medical - Outpatient and Home Healthcare	2022-10-23
OSIS	3	A	C	C	B	Electronics - Miscellaneous Components	2022-10-23
OSK	3	A	A	D	A	Automotive - Original Equipment	2022-10-23
OSMT	None	None	None	None	None	None	2022-10-23
OSPN	3	D	D	D	F	Internet - Software	2022-10-23
OSS	3	C	F	D	D	Electronics - Miscellaneous Products	2022-10-23
OSTK	3	B	F	B	C	Internet - Commerce	2022-10-23
OSTRU	TimeoutError()
OSUR	1	C	D	F	F	Medical - Products	2022-10-23
OSW	3	C	B	A	A	Leisure and Recreation Services	2022-10-23
OTECW	TimeoutError()
OTEX	TimeoutError()
OTIC	3	F	C	C	F	Medical - Drugs	2022-10-23
OTIS	3	C	B	C	B	Building Products - Miscellaneous	2022-10-23
OTLK	TimeoutError()
OTLY	TimeoutError()
OTMO	3	F	F	C	F	Technology Services	2022-10-23
OTRK	None	None	None	None	None	None	2022-10-23
OTTR	3	B	A	B	A	Utility - Electric Power	2022-10-23
OUNZ	TimeoutError()
OUSA	TimeoutError()
OUSM	TimeoutError()
OUST	3	F	F	F	F	Electronics - Miscellaneous Components	2022-10-23
OUT	3	B	B	D	B	REIT and Equity Trust - Other	2022-10-23
OVB	TimeoutError()
OVID	3	F	C	C	D	Medical - Biomedical and Genetics	2022-10-23
OVT	TimeoutError()
OVV	3	A	A	F	A	Oil and Gas - Exploration and Production - Canadian	2022-10-23
OWL	3	D	A	F	C	Financial - Investment Management	2022-10-23
OWLT	4	F	A	D	D	Technology Services	2022-10-23
OXACU	TimeoutError()
OXBR	None	None	None	None	None	None	2022-10-23
OXLC	3	C	C	C	C	Financial - Investment Funds	2022-10-23
OXLCM	TimeoutError()
OXLCP	TimeoutError()
OXM	1	A	A	F	B	Textile - Apparel	2022-10-23
OXSQ	3	C	C	A	C	Financial - SBIC & Commercial Industry	2022-10-23
OXY	3	B	A	F	A	Oil and Gas - Integrated - United States	2022-10-23
OYST	4	F	F	D	F	Medical - Biomedical and Genetics	2022-10-23
OZ	None	None	None	None	None	None	2022-10-23
OZK	1	C	D	A	C	Banks - Northeast	2022-10-23
OZON	3	F	B	A	A	Consumer Products - Discretionary	2022-10-23
PAA	2	A	B	A	A	Oil and Gas - Production Pipeline - MLB	2022-10-23
PAAS	4	D	D	F	F	Mining - Silver	2022-10-23
PAC	2	D	B	A	B	Transportation - Services	2022-10-23
PACB	TimeoutError()
PACW	5	B	F	C	D	Banks - West	2022-10-23
PACX	None	None	None	None	None	None	2022-10-23
PAE	TimeoutError()
PAG	3	A	A	C	A	Automotive - Retail and Whole Sales	2022-10-23
PAGP	3	A	A	F	A	Oil and Gas - Production and Pipelines	2022-10-23
PAGS	3	A	C	F	B	Financial Transaction Services	2022-10-23
PAHC	TimeoutError()
PAK	TimeoutError()
PALL	TimeoutError()
PALT	None	None	None	None	None	None	2022-10-23
PAM	3	A	F	C	B	Utility - Electric Power	2022-10-23
PANL	3	A	A	D	A	Transportation - Shipping	2022-10-23
PANW	3	D	A	A	B	Security	2022-10-23
PAQC	None	None	None	None	None	None	2022-10-23
PAR	3	F	F	B	F	Computer - Integrated Systems	2022-10-23
PARR	1	B	B	B	A	Oil and Gas - Refining and Marketing	2022-10-23
PASG	2	D	B	D	D	Medical - Biomedical and Genetics	2022-10-23
PATH	3	F	B	D	D	Technology Services	2022-10-23
PATK	4	A	A	B	A	Building Products - Mobile Homes and RV Builders	2022-10-23
PAVE	TimeoutError()
PAVM	3	F	F	C	F	Medical - Instruments	2022-10-23
PAWZ	TimeoutError()
PAX	4	C	F	D	F	Financial - Investment Management	2022-10-23
PAY	3	C	D	D	D	Technology Services	2022-10-23
PAYA	4	D	D	B	F	Internet - Software	2022-10-23
PAYC	3	D	D	C	D	Internet - Software	2022-10-23
PAYO	3	D	C	B	C	Technology Services	2022-10-23
PAYS	3	B	A	C	A	Financial Transaction Services	2022-10-23
PAYX	TimeoutError()
PB	2	C	F	C	D	Banks - Southwest	2022-10-23
PBA	TimeoutError()
PBCT	None	None	None	None	None	None	2022-10-23
PBD	TimeoutError()
PBE	TimeoutError()
PBF	2	A	A	D	A	Oil and Gas - Refining and Marketing	2022-10-23
PBFX	3	B	C	A	B	Oil and Gas - Production Pipeline - MLB	2022-10-23
PBH	3	B	B	C	B	Consumer Products - Discretionary	2022-10-23
PBI	None	None	None	None	None	None	2022-10-23
PBIP	None	None	None	None	None	None	2022-10-23
PBJ	TimeoutError()
PBLA	TimeoutError()
PBP	TimeoutError()
PBPB	1	C	A	A	A	Retail - Restaurants	2022-10-23
PBR	3	A	A	B	A	Oil and Gas - Integrated - Emerging Markets	2022-10-23
PBS	TimeoutError()
PBSM	None	None	None	None	None	None	2022-10-23
PBTS	None	None	None	None	None	None	2022-10-23
PBUS	TimeoutError()
PBW	TimeoutError()
PBYI	1	C	F	F	F	Medical - Biomedical and Genetics	2022-10-23
PCAR	3	A	B	A	A	Automotive - Domestic	2022-10-23
PCB	2	B	C	B	B	Banks - Southwest	2022-10-23
PCG	2	C	F	A	D	Utility - Electric Power	2022-10-23
PCG-D	TimeoutError()
PCH	3	A	B	B	A	Building Products - Wood	2022-10-23
PCN	TimeoutError()
PCOM	None	None	None	None	None	None	2022-10-23
PCOR	4	F	C	D	F	Technology Services	2022-10-23
PCPC	None	None	None	None	None	None	2022-10-23
PCRX	TimeoutError()
PCSA	2	D	D	A	D	Medical - Drugs	2022-10-23
PCT	2	F	F	F	F	Technology Services	2022-10-23
PCTI	None	None	None	None	None	None	2022-10-23
PCTY	3	F	B	A	C	Internet - Software	2022-10-23
PCVX	TimeoutError()
PCYG	None	None	None	None	None	None	2022-10-23
PD	4	F	F	C	F	Internet - Software	2022-10-23
PDCE	TimeoutError()
PDCO	4	C	F	F	D	Medical - Dental Supplies	2022-10-23
PDD	1	F	C	D	D	Internet - Commerce	2022-10-23
PDFS	3	D	A	F	C	Computer - Services	2022-10-23
PDM	4	B	C	A	B	REIT and Equity Trust - Other	2022-10-23
PDOT=	None	None	None	None	None	None	2022-10-23
PDS	3	B	A	A	A	Oil and Gas - Drilling	2022-10-23
PDSB	3	D	A	B	B	Medical - Biomedical and Genetics	2022-10-23
PEAK	2	D	C	A	C	REIT and Equity Trust - Other	2022-10-23
PEAR	3	A	A	A	A	Medical - Drugs	2022-10-23
PEB	3	B	A	A	A	REIT and Equity Trust - Other	2022-10-23
PEBO	3	B	C	A	A	Banks - Midwest	2022-10-23
PECO	4	D	C	A	C	REIT and Equity Trust - Retail	2022-10-23
PED	2	B	A	B	A	Oil and Gas - Mechanical and and Equipment	2022-10-23
PEG	3	D	F	B	F	Utility - Electric Power	2022-10-23
PEGA	TimeoutError()
PEGR	None	None	None	None	None	None	2022-10-23
PEI	None	None	None	None	None	None	2022-10-23
PEI-B	TimeoutError()
PEJ	TimeoutError()
PEN	2	D	F	C	F	Medical - Instruments	2022-10-23
PENN	3	A	C	F	B	Gaming	2022-10-23
PEO	TimeoutError()
PEP	3	C	B	A	B	Beverages - Soft drinks	2022-10-23
PEPLU	TimeoutError()
PEPLW	TimeoutError()
PERI	1	B	A	A	A	Internet - Content	2022-10-23
PESI	None	None	None	None	None	None	2022-10-23
PETQ	4	B	F	B	D	Medical - Products	2022-10-23
PETS	3	B	C	C	B	Internet - Commerce	2022-10-23
PETV	None	None	None	None	None	None	2022-10-23
PETZ	None	None	None	None	None	None	2022-10-23
PEX	TimeoutError()
PEXL	TimeoutError()
PEY	TimeoutError()
PEZ	TimeoutError()
PFBC	2	C	D	B	C	Banks - West	2022-10-23
PFC	2	B	D	D	C	Banks - Northeast	2022-10-23
PFE	3	A	A	F	A	Large Cap Pharmaceuticals	2022-10-23
PFEB	TimeoutError()
PFFL	TimeoutError()
PFFR	TimeoutError()
PFG	3	B	D	F	D	Financial - Investment Management	2022-10-23
PFGC	3	B	C	C	B	Food - Natural Foods Products	2022-10-23
PFHD	3	F	C	A	C	Banks - Southeast	2022-10-23
PFIE	1	D	B	A	B	Oil and Gas - Mechanical and and Equipment	2022-10-23
PFIG	None	None	None	None	None	None	2022-10-23
PFL	TimeoutError()
PFLT	TimeoutError()
PFM	TimeoutError()
PFMT	None	None	None	None	None	None	2022-10-23
PFO	TimeoutError()
PFS	2	C	D	B	C	Financial - Savings and Loan	2022-10-23
PFSI	3	A	A	B	A	Financial - Mortgage & Related Services	2022-10-23
PFTA	None	None	None	None	None	None	2022-10-23
PFTAW	TimeoutError()
PFX	3	F	F	D	F	Financial - SBIC & Commercial Industry	2022-10-23
PG	4	D	B	F	D	Soap and Cleaning Materials	2022-10-23
PGAL	TimeoutError()
PGC	1	B	C	C	C	Banks - Northeast	2022-10-23
PGEN	3	D	B	C	C	Medical - Biomedical and Genetics	2022-10-23
PGF	TimeoutError()
PGHY	TimeoutError()
PGJ	TimeoutError()
PGM	TimeoutError()
PGNY	3	D	F	C	F	Medical Services	2022-10-23
PGP	TimeoutError()
PGR	3	B	B	F	B	Insurance - Property and Casualty	2022-10-23
PGRE	3	B	C	A	A	REIT and Equity Trust - Other	2022-10-23
PGRW	None	None	None	None	None	None	2022-10-23
PGRWU	TimeoutError()
PGSS+	None	None	None	None	None	None	2022-10-23
PGTI	TimeoutError()
PH	3	B	A	C	A	Manufacturing - General Industrial	2022-10-23
PHAR	2	B	C	A	B	Medical - Biomedical and Genetics	2022-10-23
PHAS	4	F	C	A	D	Medical - Biomedical and Genetics	2022-10-23
PHAT	None	None	None	None	None	None	2022-10-23
PHB	TimeoutError()
PHG	5	A	C	D	C	Medical - Products	2022-10-23
PHGE	TimeoutError()
PHI	3	A	B	D	A	Wireless Non-US	2022-10-23
PHIO	3	A	D	C	C	Medical - Drugs	2022-10-23
PHM	3	A	D	B	B	Building Products - Home Builders	2022-10-23
PHR	2	F	D	F	F	Medical Info Systems	2022-10-23
PHUN	3	F	B	D	D	Internet - Software	2022-10-23
PHVS	3	C	D	B	C	Medical - Biomedical and Genetics	2022-10-23
PHX	2	B	A	A	A	Oil and Gas - Integrated - United States	2022-10-23
PHYT	None	None	None	None	None	None	2022-10-23
PHYT=	None	None	None	None	None	None	2022-10-23
PI	3	F	D	D	F	Electronics - Semiconductors	2022-10-23
PICC=	None	None	None	None	None	None	2022-10-23
PIE	TimeoutError()
PII	3	A	C	B	A	Automotive - Domestic	2022-10-23
PIII	3	C	C	D	C	Medical Info Systems	2022-10-23
PIN	TimeoutError()
PINC	2	A	A	C	A	Medical Services	2022-10-23
PINE	3	C	D	A	C	REIT and Equity Trust - Other	2022-10-23
PING	3	A	A	A	A	Computers - IT Services	2022-10-23
PINS	3	D	B	B	C	Internet - Software	2022-10-23
PIPR	3	A	B	F	B	Financial - Investment Bank	2022-10-23
PIRS	3	C	A	D	B	Medical - Biomedical and Genetics	2022-10-23
PIXY	None	None	None	None	None	None	2022-10-23
PJP	TimeoutError()
PJT	TimeoutError()
PK	2	C	B	D	C	REIT and Equity Trust - Other	2022-10-23
PKB	TimeoutError()
PKG	4	B	A	F	B	Containers - Paper and Packaging	2022-10-23
PKI	TimeoutError()
PKOH	3	B	D	A	C	Metal Products - Fasteners	2022-10-23
PLAB	4	A	A	C	A	Semiconductor Equipment - Photomasks	2022-10-23
PLAN	None	None	None	None	None	None	2022-10-23
PLAY	TimeoutError()
PLBY	TimeoutError()
PLCE	5	A	D	B	C	Retail - Apparel and Shoes	2022-10-23
PLD	3	D	D	B	D	REIT and Equity Trust - Other	2022-10-23
PLL	3	D	F	F	F	Mining - Miscellaneous	2022-10-23
PLMR	4	D	A	B	B	Insurance - Property and Casualty	2022-10-23
PLNT	TimeoutError()
PLOW	3	B	F	D	D	Automotive - Replacement Parts	2022-10-23
PLPC	None	None	None	None	None	None	2022-10-23
PLRG	TimeoutError()
PLRX	2	F	F	F	F	Medical - Biomedical and Genetics	2022-10-23
PLSE	3	F	D	A	D	Medical - Instruments	2022-10-23
PLTK	TimeoutError()
PLTL	TimeoutError()
PLTM	TimeoutError()
PLTR	3	D	D	F	F	Technology Services	2022-10-23
PLUG	3	F	F	F	F	Manufacturing - Electronics	2022-10-23
PLUS	3	B	D	B	C	Business - Software Services	2022-10-23
PLW	TimeoutError()
PLXP	3	F	F	F	F	Medical - Drugs	2022-10-23
PLXS	2	B	D	B	C	Electronics - Manufacturing Services	2022-10-23
PLYA	3	A	A	C	A	Hotels and Motels	2022-10-23
PLYM	TimeoutError()
PM	5	F	A	B	C	Tobacco	2022-10-23
PMAR	TimeoutError()
PMCB	TimeoutError()
PMGMW	TimeoutError()
PMT	5	D	D	D	F	Real Estate - Operations	2022-10-23
PMT-C	TimeoutError()
PMVC=	None	None	None	None	None	None	2022-10-23
PMVC+	None	None	None	None	None	None	2022-10-23
PMVP	2	D	D	D	D	Medical - Drugs	2022-10-23
PNC	3	C	D	D	D	Banks - Major Regional	2022-10-23
PNFP	3	C	C	A	B	Banks - Southeast	2022-10-23
PNM	3	C	F	B	D	Utility - Electric Power	2022-10-23
PNNT	TimeoutError()
PNQI	TimeoutError()
PNR	3	B	A	C	A	Manufacturing - Thermal Products	2022-10-23
PNT	2	C	F	B	D	Medical - Biomedical and Genetics	2022-10-23
PNTG	4	C	C	B	C	Medical - Outpatient and Home Healthcare	2022-10-23
PNTM=	None	None	None	None	None	None	2022-10-23
PNTM+	None	None	None	None	None	None	2022-10-23
PNW	2	B	F	C	C	Utility - Electric Power	2022-10-23
POAI	3	D	C	A	C	Medical Info Systems	2022-10-23
POCT	TimeoutError()
PODD	4	F	D	A	D	Medical - Products	2022-10-23
POLA	None	None	None	None	None	None	2022-10-23
POLY	TimeoutError()
POND	None	None	None	None	None	None	2022-10-23
POND+	None	None	None	None	None	None	2022-10-23
POOL	3	C	B	A	A	Leisure and Recreation Products	2022-10-23
POR	3	B	C	A	B	Utility - Electric Power	2022-10-23
PORT=	None	None	None	None	None	None	2022-10-23
POSH	3	F	F	B	F	Internet - Commerce	2022-10-23
POST	3	A	D	B	B	Food - Miscellaneous	2022-10-23
POTX	TimeoutError()
POW	None	None	None	None	None	None	2022-10-23
POWI	5	F	A	D	D	Semiconductors - Power	2022-10-23
POWL	TimeoutError()
POWW	3	A	B	C	A	Leisure and Recreation Products	2022-10-23
PPA	None	None	None	None	None	None	2022-10-23
PPBI	2	C	F	A	D	Financial - Savings and Loan	2022-10-23
PPC	3	A	A	D	A	Food - Meat Products	2022-10-23
PPG	5	F	D	C	F	Chemical - Diversified	2022-10-23
PPGHW	TimeoutError()
PPH	TimeoutError()
PPHPU	TimeoutError()
PPI	TimeoutError()
PPL	2	C	C	C	C	Utility - Electric Power	2022-10-23
PPLT	TimeoutError()
PPTA	1	F	C	A	D	Mining - Miscellaneous	2022-10-23
PPTY	None	None	None	None	None	None	2022-10-23
PRA	TimeoutError()
PRAA	3	B	F	A	C	Financial - Miscellaneous Services	2022-10-23
PRAX	4	F	D	B	F	Medical - Biomedical and Genetics	2022-10-23
PRCH	2	D	C	B	C	Internet - Software	2022-10-23
PRCT	3	F	F	C	F	Medical - Instruments	2022-10-23
PRDO	3	A	C	C	A	Schools	2022-10-23
PRE-J	TimeoutError()
PRF	TimeoutError()
PRFT	TimeoutError()
PRFX	None	None	None	None	None	None	2022-10-23
PRFZ	TimeoutError()
PRG	TimeoutError()
PRGO	4	B	F	B	D	Medical - Products	2022-10-23
PRGS	3	C	C	D	C	Computer - Software	2022-10-23
PRI	4	B	C	F	C	Insurance - Life Insurance	2022-10-23
PRIF-F	TimeoutError()
PRIF-G	TimeoutError()
PRIM	TimeoutError()
PRK	3	D	D	D	D	Banks - Midwest	2022-10-23
PRLB	3	C	D	D	C	Rubber - Plastics	2022-10-23
PRLD	2	D	C	A	C	Medical - Drugs	2022-10-23
PRM	4	D	C	B	D	Chemical - Specialty	2022-10-23
PRMW	3	B	A	C	A	Utility - Water Supply	2022-10-23
PRN	TimeoutError()
PRO	3	F	A	A	B	Computer - Software	2022-10-23
PROC	None	None	None	None	None	None	2022-10-23
PROF	3	F	D	C	F	Medical - Drugs	2022-10-23
PROG	None	None	None	None	None	None	2022-10-23
PROV	TimeoutError()
PRPB	None	None	None	None	None	None	2022-10-23
PRPH	2	A	A	A	A	Medical - Drugs	2022-10-23
PRPL	2	D	D	F	F	Consumer Products - Staples	2022-10-23
PRPO	None	None	None	None	None	None	2022-10-23
PRQR	TimeoutError()
PRSR	None	None	None	None	None	None	2022-10-23
PRTA	5	F	F	B	F	Medical - Biomedical and Genetics	2022-10-23
PRTC	3	F	D	D	F	Medical - Biomedical and Genetics	2022-10-23
PRTG	2	D	C	B	C	Medical - Biomedical and Genetics	2022-10-23
PRTH	None	None	None	None	None	None	2022-10-23
PRTK	3	C	F	B	D	Medical - Biomedical and Genetics	2022-10-23
PRTS	TimeoutError()
PRTY	3	A	D	F	B	Consumer Products - Discretionary	2022-10-23
PRU	4	A	F	F	C	Insurance - Multi line	2022-10-23
PRVA	4	D	B	B	C	Medical Info Systems	2022-10-23
PRVB	3	F	F	B	F	Medical - Biomedical and Genetics	2022-10-23
PSA	3	D	B	C	C	REIT and Equity Trust - Other	2022-10-23
PSA-M	TimeoutError()
PSB	None	None	None	None	None	None	2022-10-23
PSCC	TimeoutError()
PSCD	TimeoutError()
PSCE	TimeoutError()
PSCF	TimeoutError()
PSCH	TimeoutError()
PSCI	TimeoutError()
PSCM	TimeoutError()
PSCQ	TimeoutError()
PSCT	None	None	None	None	None	None	2022-10-23
PSCU	TimeoutError()
PSEC	1	D	F	F	F	Financial - Investment Management	2022-10-23
PSEP	None	None	None	None	None	None	2022-10-23
PSFD	TimeoutError()
PSFE	3	B	C	F	C	Financial Transaction Services	2022-10-23
PSHG	None	None	None	None	None	None	2022-10-23
PSI	TimeoutError()
PSJ	None	None	None	None	None	None	2022-10-23
PSL	TimeoutError()
PSMC	TimeoutError()
PSMM	TimeoutError()
PSN	3	B	A	D	A	Technology Services	2022-10-23
PSNL	3	D	F	B	D	Medical - Generic Drugs	2022-10-23
PSO	3	B	B	B	A	Media Conglomerates	2022-10-23
PSPC=	None	None	None	None	None	None	2022-10-23
PSQ	None	None	None	None	None	None	2022-10-23
PSTG	1	D	A	F	C	Computer- Storage Devices	2022-10-23
PSTI	None	None	None	None	None	None	2022-10-23
PSTL	4	F	B	F	D	REIT and Equity Trust - Other	2022-10-23
PSTV	3	F	D	B	D	Medical - Drugs	2022-10-23
PSTX	2	F	C	B	D	Medical - Biomedical and Genetics	2022-10-23
PSX	2	A	A	A	A	Oil and Gas - Refining and Marketing	2022-10-23
PSXP	None	None	None	None	None	None	2022-10-23
PTC	4	D	C	F	D	Computer - Software	2022-10-23
PTCT	3	D	B	A	B	Medical - Drugs	2022-10-23
PTE	3	F	D	B	F	Medical - Drugs	2022-10-23
PTEN	3	C	A	A	A	Oil and Gas - Drilling	2022-10-23
PTF	TimeoutError()
PTGX	1	F	D	D	F	Medical - Biomedical and Genetics	2022-10-23
PTH	TimeoutError()
PTICU	TimeoutError()
PTLC	TimeoutError()
PTLO	3	C	A	F	B	Retail - Restaurants	2022-10-23
PTMN	TimeoutError()
PTN	4	F	D	D	F	Medical - Biomedical and Genetics	2022-10-23
PTNR	None	None	None	None	None	None	2022-10-23
PTOCW	TimeoutError()
PTON	3	F	C	B	D	Leisure and Recreation Products	2022-10-23
PTPI	None	None	None	None	None	None	2022-10-23
PTR	TimeoutError()
PTRA	3	F	F	F	F	Automotive - Domestic	2022-10-23
PTRS	None	None	None	None	None	None	2022-10-23
PTSI	1	B	B	B	A	Transportation - Truck	2022-10-23
PTVE	TimeoutError()
PUBM	2	B	B	D	B	Internet - Software	2022-10-23
PUI	TimeoutError()
PUK	TimeoutError()
PULM	TimeoutError()
PUMP	1	A	A	A	A	Oil and Gas - Field Services	2022-10-23
PVAL	TimeoutError()
PVBC	4	D	C	A	B	Banks - Northeast	2022-10-23
PVG	None	None	None	None	None	None	2022-10-23
PVH	3	A	C	C	A	Textile - Apparel	2022-10-23
PVI	TimeoutError()
PW	None	None	None	None	None	None	2022-10-23
PWB	TimeoutError()
PWC	TimeoutError()
PWFL	2	D	B	A	B	Transportation - Services	2022-10-23
PWOD	None	None	None	None	None	None	2022-10-23
PWR	3	C	B	F	C	Engineering - R and D Services	2022-10-23
PWSC	2	F	D	F	F	Schools	2022-10-23
PWV	None	None	None	None	None	None	2022-10-23
PWZ	TimeoutError()
PX	TimeoutError()
PXD	3	B	A	F	B	Oil and Gas - Exploration and Production - United States	2022-10-23
PXE	TimeoutError()
PXF	TimeoutError()
PXH	TimeoutError()
PXI	TimeoutError()
PXJ	TimeoutError()
PXLW	TimeoutError()
PXQ	TimeoutError()
PXS	1	B	A	F	B	Transportation - Shipping	2022-10-23
PXSAW	TimeoutError()
PY	TimeoutError()
PYCR	3	F	F	A	A	Internet - Software	2022-10-23
PYPD	TimeoutError()
PYPE	TimeoutError()
PYPL	3	C	D	A	C	Internet - Software	2022-10-23
PYR	None	None	None	None	None	None	2022-10-23
PYXS	3	F	B	B	C	Medical - Drugs	2022-10-23
PYZ	TimeoutError()
PZA	TimeoutError()
PZG	3	F	F	C	F	Mining - Non Ferrous	2022-10-23
PZT	TimeoutError()
PZZA	4	C	C	C	D	Retail - Restaurants	2022-10-23
QABA	TimeoutError()
QAT	TimeoutError()
QCLN	TimeoutError()
QCOM	TimeoutError()
QCRH	3	C	C	B	C	Banks - Midwest	2022-10-23
QDEC	TimeoutError()
QDEL	TimeoutError()
QDIV	None	None	None	None	None	None	2022-10-23
